"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"994",434563,"Carlos Ruiz","994","100.00","0.264","0.085","0.303","0.348","0.327","0.344","0.270","53","201","83.6","16.2","2212","89.3","88.68","48","364","621","-0.6","6.11","108","151","113","146","297","312","283"
"992",474443,"Ivan De Jesus Jr.","992","100.00","0.253","0.059","0.324","0.312","0.281","0.294","0.258","56","221","79.8","11.3","2204","89.5","88.86","94","445","537","-0.6","6.02","108","147","108","144","293","308","278"
"977",488818,"Chase d'Arnaud","977","100.00","0.245","0.090","0.303","0.335","0.294","0.271","0.220","57","233","80.9","16.8","2234","89.6","88.98","96","430","539","-0.6","6.02","106","148","103","145","296","314","286"
"974",542436,"Cristhian Adames","974","100.00","0.218","0.084","0.267","0.302","0.275","0.273","0.221","49","225","79.2","8.6","2214","89.2","88.80","95","454","511","-0.4","6.00","111","148","101","147","292","316","297"
"969",571771,"Enrique Hernandez","969","100.00","0.190","0.134","0.234","0.324","0.275","0.297","0.213","41","216","83.4","18.5","2189","87.6","86.86","124","429","534","-0.7","5.93","108","151","110","146","299","314","292"
"964",460099,"Nolan Reimold","964","100.00","0.222","0.143","0.287","0.365","0.295","0.274","0.204","45","203","81.7","17.8","2189","88.5","88.24","114","399","564","-0.3","6.08","107","150","113","144","300","319","288"
"948",488671,"Alex Avila","948","100.00","0.213","0.160","0.341","0.373","0.333","0.327","0.204","36","169","85.8","13.3","2253","88.9","88.07","134","349","598","-0.8","6.02","113","162","126","148","287","315","298"
"941",596142,"Gary Sanchez","941","100.00","0.299","0.358","0.317","0.657","0.430","0.395","0.274","60","201","86.3","15.9","2206","87.6","86.71","128","419","512","-0.9","5.89","107","152","117","145","299","321","294"
"937",435064,"Bobby Wilson","937","100.00","0.237","0.118","0.292","0.355","0.266","0.258","0.223","54","228","79.8","16.6","2214","87.5","86.97","153","508","423","-0.5","6.06","106","149","112","145","297","317","286"
"934",346874,"Juan Uribe","934","100.00","0.206","0.126","0.227","0.332","0.261","0.326","0.264","49","238","83.0","16.2","2208","88.2","87.84","104","494","433","-0.4","5.98","108","151","115","145","295","316","289"
"929",571437,"Aaron Altherr","929","100.00","0.197","0.091","0.280","0.288","0.273","0.282","0.206","39","198","82.9","11.4","2240","89.5","88.77","116","399","515","-0.7","6.17","108","151","113","145","296","314","287"
"922",542455,"Oswaldo Arcia","922","100.00","0.203","0.163","0.287","0.366","0.280","0.286","0.206","41","202","81.5","18.9","2186","89.1","88.11","165","456","462","-1.0","5.93","113","157","123","149","297","320","296"
"919",542454,"Danny Santana","919","100.00","0.240","0.086","0.305","0.326","0.269","0.272","0.231","56","233","80.9","13.1","2166","88.5","87.96","125","481","417","-0.5","6.00","103","144","96","144","283","307","287"
"915",121347,"Alex Rodriguez","915","100.00","0.200","0.151","0.237","0.351","0.261","0.296","0.227","45","225","84.8","14.7","2199","89.1","88.49","133","449","465","-0.6","6.09","107","150","116","145","300","323","290"
"915",621311,"David Dahl","915","100.00","0.315","0.185","0.404","0.500","0.372","0.293","0.239","70","222","83.3","14.4","2204","88.1","87.95","149","484","429","-0.1","6.06","115","149","107","149","295","324","306"
"914",605125,"Cody Asche","914","100.00","0.213","0.137","0.271","0.350","0.282","0.296","0.230","42","197","81.5","18.8","2158","89.0","88.55","81","408","503","-0.4","6.18","115","152","116","148","290","315","297"
"913",543228,"Yan Gomes","913","100.00","0.167","0.159","0.189","0.327","0.227","0.259","0.207","42","251","82.8","21.5","2229","88.5","88.11","130","520","390","-0.4","5.99","107","150","115","144","297","316","288"
"904",595963,"Tyler Goeddel","904","100.00","0.192","0.099","0.234","0.291","0.247","0.259","0.204","41","213","83.1","12.3","2210","89.3","88.57","104","409","489","-0.7","6.09","106","149","106","146","295","313","282"
"903",502523,"Shawn O'Malley","903","100.00","0.229","0.090","0.309","0.319","0.279","0.239","0.191","48","210","76.9","13.1","2184","89.2","88.46","83","397","480","-0.7","6.02","103","146","97","144","284","309","289"
"895",606299,"Jose Peraza","895","100.00","0.324","0.087","0.361","0.411","0.336","0.319","0.296","78","241","80.8","13.7","2184","89.7","89.18","62","457","427","-0.5","6.05","107","147","101","144","292","304","278"
"893",457775,"Desmond Jennings","893","100.00","0.200","0.150","0.243","0.350","0.280","0.277","0.202","40","200","82.3","15.1","2259","88.7","88.19","118","381","507","-0.5","6.07","105","150","108","146","299","320","290"
"891",572191,"Michael Taylor","891","100.00","0.231","0.145","0.319","0.376","0.287","0.283","0.224","51","221","81.3","11.8","2176","88.1","87.63","147","433","451","-0.5","6.02","108","150","103","145","297","317","293"
"877",547172,"Tony Wolters","877","100.00","0.259","0.137","0.336","0.395","0.315","0.267","0.216","53","205","79.6","8.1","2195","88.3","88.20","96","398","463","-0.1","6.04","112","146","101","147","288","315","301"
"862",457706,"Austin Jackson","862","100.00","0.254","0.088","0.319","0.343","0.294","0.324","0.271","46","181","81.6","15.2","2227","89.0","88.13","74","375","486","-0.9","5.98","106","148","106","144","296","311","280"
"860",519208,"Clint Robinson","860","100.00","0.234","0.096","0.258","0.330","0.283","0.308","0.238","46","197","84.3","15.4","2154","89.5","89.19","64","368","490","-0.3","6.12","113","153","120","150","294","315","300"
"857",455759,"Chris Young","857","100.00","0.276","0.222","0.326","0.498","0.367","0.309","0.228","56","203","84.6","24.5","2210","88.5","87.80","80","359","494","-0.7","6.01","106","151","113","144","286","314","295"
"856",594838,"Phil Gosselin","856","100.00","0.277","0.091","0.339","0.368","0.305","0.280","0.249","61","220","82.9","12.2","2236","89.4","89.07","72","364","487","-0.3","6.02","109","149","106","146","297","314","288"
"856",534627,"Tyler Holt","856","100.00","0.235","0.061","0.318","0.296","0.284","0.265","0.208","42","179","78.8","12.5","2191","89.6","89.14","89","371","479","-0.5","6.03","107","147","106","144","292","308","278"
"851",542921,"Tim Beckham","851","100.00","0.247","0.187","0.349","0.434","0.315","0.275","0.215","49","198","82.2","15.6","2201","88.3","87.47","153","418","427","-0.8","6.11","106","150","109","145","299","321","288"
"851",424325,"David Ross","851","100.00","0.229","0.217","0.262","0.446","0.333","0.340","0.224","38","166","82.0","21.0","2214","88.9","88.33","120","390","431","-0.6","6.07","107","149","108","144","294","311","287"
"848",425783,"Shin-Soo Choo","848","100.00","0.242","0.157","0.288","0.399","0.339","0.385","0.276","43","178","86.4","12.9","2139","88.3","87.93","74","325","509","-0.4","6.09","113","149","116","147","294","320","299"
"847",542908,"Jett Bandy","847","100.00","0.234","0.158","0.246","0.392","0.288","0.291","0.230","49","209","83.1","24.7","2176","88.8","87.87","99","481","362","-0.9","5.97","109","151","115","146","303","319","294"
"843",408047,"Justin Morneau","843","100.00","0.261","0.167","0.320","0.429","0.317","0.292","0.246","53","203","83.1","17.7","2198","89.5","88.98","116","465","373","-0.5","6.11","113","151","120","149","294","319","297"
"834",430001,"Rickie Weeks Jr.","834","100.00","0.239","0.211","0.288","0.450","0.338","0.373","0.266","43","180","85.9","15.0","2223","88.4","87.92","107","346","484","-0.5","5.96","108","151","114","146","299","320","295"
"834",608324,"Alex Bregman","834","100.00","0.264","0.214","0.317","0.478","0.339","0.303","0.239","53","201","83.6","21.7","2246","89.2","88.78","104","389","444","-0.4","6.08","104","150","108","145","297","318","285"
"831",592261,"Delino DeShields","831","100.00","0.209","0.104","0.272","0.313","0.261","0.237","0.189","38","182","78.9","9.7","2176","88.3","87.87","97","342","470","-0.4","6.06","100","146","97","143","298","313","281"
"827",543776,"J.B. Shuck","827","100.00","0.205","0.094","0.210","0.299","0.241","0.253","0.226","46","224","80.7","10.6","2186","89.7","89.12","39","378","442","-0.6","6.12","110","146","98","146","280","313","294"
"826",571757,"Jeremy Hazelbaker","826","100.00","0.235","0.245","0.278","0.480","0.324","0.284","0.210","47","200","81.8","12.8","2155","88.5","87.65","104","417","397","-0.9","6.04","113","146","102","149","293","317","299"
"825",150229,"A.J. Pierzynski","825","100.00","0.219","0.085","0.237","0.304","0.241","0.289","0.261","54","247","83.8","11.3","2192","89.1","88.50","89","484","332","-0.6","5.97","114","156","117","149","291","316","299"
"823",518649,"Brett Eibner","823","100.00","0.193","0.160","0.227","0.353","0.272","0.289","0.207","36","187","81.0","20.0","2225","89.2","88.54","108","394","423","-0.7","6.08","106","149","110","145","304","320","290"
"812",500743,"Miguel Rojas","812","100.00","0.247","0.077","0.280","0.325","0.266","0.249","0.232","48","194","78.7","9.4","2187","88.8","88.06","66","399","402","-0.7","5.99","109","148","107","146","296","307","280"
"810",572287,"Mike Zunino","810","100.00","0.207","0.262","0.250","0.470","0.339","0.322","0.196","34","164","84.4","25.8","2218","89.0","88.00","142","376","426","-1.0","6.03","107","151","113","145","300","318","290"
"805",463610,"Gregorio Petit","805","100.00","0.245","0.103","0.316","0.348","0.285","0.282","0.237","50","204","83.0","14.4","2188","89.2","88.20","107","406","389","-1.0","5.94","106","149","107","145","300","314","284"
"793",606115,"Orlando Arcia","793","100.00","0.219","0.139","0.267","0.358","0.278","0.250","0.206","44","201","83.2","10.3","2147","88.7","88.49","122","418","371","-0.2","6.16","105","148","104","146","298","313","289"
"787",605480,"Mallex Smith","787","100.00","0.238","0.127","0.302","0.365","0.300","0.250","0.188","45","189","76.9","7.2","2196","88.5","87.81","100","350","403","-0.7","5.96","102","142","89","142","276","304","294"
"786",433217,"Andres Blanco","786","100.00","0.253","0.153","0.301","0.405","0.317","0.297","0.247","48","190","84.3","12.5","2167","89.2","88.64","111","417","362","-0.6","6.07","111","148","102","147","285","309","289"
"779",543484,"Mikie Mahtook","779","100.00","0.195","0.097","0.287","0.292","0.230","0.236","0.187","36","185","84.2","22.1","2211","88.2","87.63","103","363","410","-0.6","6.06","107","151","111","146","300","320","288"
"778",454560,"A.J. Ellis","778","100.00","0.216","0.082","0.252","0.298","0.270","0.310","0.249","37","171","82.4","18.6","2189","89.6","88.93","38","295","470","-0.7","5.98","108","149","113","145","298","310","285"
"767",547379,"Roberto Perez","767","100.00","0.183","0.111","0.229","0.294","0.258","0.293","0.209","28","153","82.8","12.6","2213","88.6","88.75","73","302","460","0.2","6.20","107","149","112","145","296","312","286"
"766",502054,"Tommy Pham","766","100.00","0.226","0.214","0.342","0.440","0.333","0.329","0.218","36","159","85.9","12.3","2167","89.6","88.73","116","316","440","-0.9","6.04","108","150","109","146","302","319","293"
"760",519333,"Matt Szczur","760","100.00","0.259","0.141","0.305","0.400","0.312","0.283","0.230","48","185","80.3","14.8","2210","89.0","88.58","94","395","340","-0.4","6.12","107","148","104","144","295","312","289"
"760",460060,"Cliff Pennington","760","100.00","0.209","0.099","0.289","0.308","0.253","0.249","0.202","36","172","79.3","15.7","2203","88.5","87.71","96","375","379","-0.8","5.97","112","147","103","148","288","311","293"
"755",573627,"Kennys Vargas","755","100.00","0.230","0.270","0.291","0.500","0.357","0.332","0.212","35","152","84.5","18.0","2164","88.8","88.47","95","308","444","-0.3","6.14","113","154","119","149","300","320","295"
"755",425784,"Rene Rivera","755","100.00","0.222","0.119","0.276","0.341","0.281","0.294","0.229","41","185","81.0","13.8","2187","88.0","87.30","111","392","349","-0.7","6.02","108","151","114","145","296","312","286"
"751",542194,"Christian Bethancourt","751","100.00","0.228","0.140","0.288","0.368","0.276","0.282","0.226","44","193","82.5","17.1","2215","89.0","88.65","135","428","323","-0.4","6.11","109","151","115","146","300","317","291"
"751",596143,"Luis Sardinas","751","100.00","0.244","0.111","0.313","0.356","0.284","0.255","0.209","44","180","82.0","13.8","2185","88.5","88.04","89","373","359","-0.5","6.05","108","146","100","146","282","310","293"
"747",543877,"Christian Vazquez","747","100.00","0.227","0.081","0.288","0.308","0.263","0.269","0.228","39","172","82.3","11.7","2215","88.7","87.86","57","352","389","-0.8","5.97","107","149","113","145","288","310","287"
"739",518542,"Juan Centeno","739","100.00","0.261","0.131","0.319","0.392","0.306","0.280","0.236","46","176","81.2","9.1","2179","89.0","88.46","70","344","390","-0.5","6.07","109","146","106","147","281","308","291"
"730",461865,"Andrew Romine","730","100.00","0.236","0.086","0.291","0.322","0.279","0.286","0.243","41","174","78.6","11.9","2184","89.5","88.92","105","405","315","-0.6","6.07","110","146","103","146","283","312","291"
"728",452220,"Stephen Drew","728","100.00","0.266","0.259","0.278","0.524","0.365","0.352","0.270","38","143","84.4","19.2","2154","89.1","88.76","53","308","417","-0.3","6.09","114","149","115","148","290","313","300"
"726",501659,"Abraham Almonte","726","100.00","0.264","0.137","0.331","0.401","0.301","0.277","0.239","48","182","82.3","14.2","2219","88.2","88.41","94","375","345","0.2","6.15","107","148","104","146","289","314","292"
"724",542364,"Rafael Ortega","724","100.00","0.232","0.059","0.261","0.292","0.256","0.274","0.251","43","185","81.5","10.2","2155","88.2","87.25","49","336","378","-1.0","5.89","108","146","95","146","282","311","294"
"718",431151,"David Wright","718","100.00","0.226","0.212","0.320","0.438","0.345","0.381","0.243","31","137","85.2","23.7","2218","89.1","88.44","100","274","444","-0.7","6.01","108","151","116","145","299","315","292"
"713",572365,"Ryan Goins","713","100.00","0.186","0.120","0.235","0.306","0.232","0.244","0.203","34","183","82.8","13.2","2193","87.6","86.89","77","326","384","-0.7","5.94","109","147","102","149","278","309","295"
"704",545338,"Nick Franklin","704","100.00","0.270","0.172","0.325","0.443","0.333","0.279","0.221","47","174","82.0","22.1","2199","88.2","87.51","80","346","348","-0.7","6.04","109","149","109","146","289","319","293"
"700",475247,"Ryan Flaherty","700","100.00","0.217","0.102","0.290","0.318","0.274","0.270","0.205","34","157","83.0","14.0","2181","88.2","87.94","73","308","386","-0.3","6.04","111","146","109","148","288","317","292"
"698",600303,"Tommy La Stella","698","100.00","0.270","0.135","0.319","0.405","0.338","0.340","0.257","40","148","84.8","18.4","2176","89.3","88.82","70","317","372","-0.5","6.11","112","146","102","149","286","309","296"
"695",543216,"Conor Gillaspie","695","100.00","0.262","0.178","0.278","0.440","0.323","0.331","0.276","50","191","84.4","17.7","2187","89.3","88.96","66","374","311","-0.3","6.17","112","150","110","148","285","315","297"
"693",455139,"Robinson Chirinos","693","100.00","0.224","0.259","0.250","0.483","0.338","0.311","0.209","33","147","81.4","19.3","2188","88.6","88.21","90","308","379","-0.4","6.11","107","150","111","145","300","320","293"
"691",276519,"Jimmy Rollins","691","100.00","0.221","0.107","0.270","0.329","0.281","0.256","0.200","33","149","81.3","18.3","2174","88.1","87.19","66","302","385","-0.9","5.96","105","146","105","145","284","313","287"
"688",446263,"Lucas Duda","688","100.00","0.229","0.183","0.250","0.412","0.311","0.362","0.269","35","153","85.6","17.6","2224","87.8","86.96","62","281","396","-0.8","5.95","113","163","131","146","295","317","303"
"686",623143,"Trevor Brown","686","100.00","0.237","0.127","0.279","0.364","0.286","0.246","0.206","41","173","80.9","19.6","2233","89.6","89.23","84","339","344","-0.4","6.07","107","150","113","146","297","315","285"
"678",543302,"Chris Herrmann","678","100.00","0.284","0.209","0.364","0.493","0.362","0.336","0.239","42","148","83.9","15.4","2241","88.9","88.71","102","329","345","-0.2","6.04","113","147","113","149","289","318","302"
"673",608701,"Rob Refsnyder","673","100.00","0.250","0.059","0.304","0.309","0.289","0.316","0.267","38","152","85.5","10.4","2187","88.6","87.84","46","281","383","-0.8","5.97","105","149","110","144","298","313","281"
"673",449107,"Mike Aviles","673","100.00","0.210","0.060","0.245","0.269","0.236","0.265","0.239","35","167","81.0","13.9","2211","89.2","88.70","54","312","356","-0.5","6.14","105","148","108","144","297","314","282"
"664",444482,"David Peralta","664","100.00","0.251","0.181","0.310","0.433","0.314","0.290","0.241","43","171","85.2","15.3","2203","88.1","87.91","80","344","313","-0.2","6.04","115","148","119","147","292","321","304"
"648",541608,"Ramon Cabrera","648","100.00","0.246","0.111","0.277","0.357","0.275","0.256","0.227","42","171","83.3","14.1","2183","89.4","89.04","71","321","320","-0.4","6.10","112","147","110","147","284","308","289"
"644",501571,"Juan Lagares","644","100.00","0.239","0.141","0.274","0.380","0.293","0.299","0.248","34","142","81.6","17.7","2202","88.9","88.30","59","278","354","-0.6","6.10","107","150","102","147","296","312","287"
"636",502317,"Chris Heisey","636","100.00","0.216","0.230","0.241","0.446","0.317","0.293","0.212","30","139","80.8","23.5","2201","88.8","88.14","75","263","368","-0.7","5.99","105","149","109","145","297","316","294"
"632",517370,"Jimmy Paredes","632","100.00","0.222","0.146","0.283","0.367","0.268","0.280","0.221","35","158","84.2","10.3","2144","88.9","88.15","124","356","274","-0.8","6.06","112","147","111","147","291","318","293"
